price,demand,log_price,log_demand,price_change,demand_change,elasticity
1.74,242270.0624528302,0.5538851132264376,12.397808343466608,0.005763704716750029,0.8194154588405258,142.168188536655
1.75,205724.9320952381,0.5596157879354227,12.234295274398457,0.0057306747089850285,-0.16351306906815033,-28.53295246575084
1.76,100863.5568695652,0.5653138090500605,11.521523960422005,0.005698021114637797,-0.712771313976452,-125.09102715421587
1.77,173874.09482352942,0.5709795465857378,12.066086723308697,0.00566573753567734,0.5445627628866916,96.11507053716512
1.78,131383.64649484536,0.5766133643039938,11.785876921388171,0.005633817718255996,-0.2802098019205257,-49.737108286717415
1.79,66175.46357142857,0.5822156198526637,11.100065032305803,0.005602255548669888,-0.6858118890823679,-122.41710202691421
1.8,107920.86793103447,0.5877866649021191,11.589153533205065,0.005571045049455381,0.48908850089926226,87.79115885036238
1.81,94586.16100840336,0.5933268452777344,11.457266454786849,0.005540180375615322,-0.13188707841821667,-23.805556764669163
1.82,101447.0956,0.598836501088704,11.527292715962924,0.005509655810969627,0.07002626117607491,12.709734251757409
1.83,92207.38269565217,0.6043159668533296,11.43179547896,0.005479465764625546,-0.0954972370029239,-17.428202146902173
1.84,67240.43295454545,0.6097655716208943,11.116030026445092,0.005449604767564731,-0.31576545251490806,-57.942817136813105
1.85,55839.61009803921,0.6151856390902335,10.930238754926906,0.005420067469339207,-0.18579127151818575,-34.27840567837741
1.86,96087.34822222222,0.62057648772511,11.473012934077342,0.005390848634876488,0.5427741791504364,100.68436639806936
1.87,29967.449523809526,0.6259384308664954,10.307867055715425,0.0053619431413853835,-1.1651458783619173,-217.29918569425087
1.88,56762.38234042554,0.6312717768418578,10.946629102564165,0.005333345975362391,0.6387620468487398,119.76759988936159
1.89,88592.50775,0.636576829071551,11.391802570376466,0.005305052229693241,0.4451734678123014,83.91500187700188
1.9,51592.735060240964,0.6418538861723947,10.851136148151149,0.005277057100843696,-0.5406664222253177,-102.4560492511775
1.91,33175.49232876712,0.6471032420585384,10.409566699444989,0.005249355886143725,-0.44156944870615966,-84.11878681568012
1.92,27678.761481481484,0.6523251860396901,10.228420664564425,0.005221943981151722,-0.18114603488056424,-34.68938685179302
1.93,62030.31278481013,0.6575200029167941,11.035378460430834,0.0051948168771039915,0.8069577958664098,155.33902637127662
1.94,62151.21936507936,0.6626879730752367,11.037325716458048,0.005167970158442614,0.001947256027213129,0.3767932026526913
1.95,55602.85677966102,0.6678293725756554,10.925989859847874,0.005141399500418697,-0.11133585661017342,-21.654776408856502
1.96,49900.5293220339,0.6729444732424258,10.81778688933934,0.005115100666770345,-0.10820297050853434,-21.153634612015033
1.97,18385.98462962963,0.6780335427498971,9.81934394844106,0.005089069507471344,-0.9984429408982791,-196.19361445789826
1.98,75347.8392,0.6830968447064438,11.229870526802046,0.005063301956546695,1.4105265783609848,278.57840406638536
1.99,65245.684489795916,0.688134638736401,11.0859151849103,0.005037794029957188,-0.1439553418917452,-28.575074930756656
2.0,60405.28644067796,0.6931471805599453,11.008831903945202,0.00501254182354427,-0.07708328096509831,-15.378082353953156
2.01,23690.415762711866,0.6981347220709843,10.072825847134409,0.004987541511038973,-0.9360060568107933,-187.66882535997388
2.02,35946.26685185185,0.7030975114131134,10.489780514971395,0.004962789342129126,0.4169546678369862,84.01619313103973
2.03,48915.487692307695,0.7080357930536959,10.79784934704131,0.00493828164058252,0.30806883206991564,62.38381171665531
2.04,30596.196666666667,0.712949807856125,10.328630988276592,0.004914014802429145,-0.46921835876471896,-95.48574386319923
2.05,17173.33105263158,0.7178397931503168,9.751112939305278,0.004889985294191712,-0.5775180489713136,-118.10220567683204
2.06,43574.232881355936,0.7227059828014898,10.682221265674588,0.004866189651173025,0.9311083263693103,191.3423834898956
2.07,79767.00166666666,0.7275486072772777,11.286865184968805,0.004842624475787871,0.604643919294217,124.85872532906744
2.08,23508.17394736842,0.7323678937132266,10.065103467201865,0.004819286435948977,-1.22176171776694,-253.51506576851972
2.09,61620.46680851064,0.7371640659767196,11.028749347722592,0.004796172263492937,0.9636458805207262,200.91978093775265
2.1,45591.54807692308,0.7419373447293773,10.72747762913291,0.004773278752657761,-0.3012717185896818,-63.1163052067583
2.11,30612.35135135135,0.7466879474879751,10.329158845433243,0.004750602758597733,-0.39831878369966667,-83.84594628098121
2.12,24798.64692307692,0.7514160886839212,10.118544371111296,0.004728141195946112,-0.2106144743219467,-44.544878334540144
2.13,30987.241428571426,0.7561219797213337,10.341330831930138,0.00470589103741248,0.2227864608188419,47.34203555663719
2.14,42190.586923076924,0.7608058290337602,10.649952416447952,0.004683849312426491,0.3086215845178142,65.8905878331793
2.15,35283.85151515152,0.7654678421395714,10.471180674092723,0.004662013105811269,-0.17877174235522908,-38.34646928220503
2.16,34524.93433333333,0.7701082216960737,10.449437076272305,0.0046403795565023165,-0.021743597820417904,-4.685736922090729
2.17,25271.110689655172,0.7747271675523681,10.137417152311281,0.00461894585629441,-0.3120199239610244,-67.55219343734528
2.18,29646.9115625,0.7793248768009977,10.297113235847057,0.004597709248629567,0.1596960835357759,34.73383698270531
2.19,10419.344230769231,0.7839015438284094,9.251419379619582,0.004576667027411663,-1.0456938562274747,-228.48370876980044
2.2,42011.12904761905,0.7884573603642703,10.645689839489478,0.0045558165358609015,1.3942704598698956,306.04183660491145
2.21,16324.181363636364,0.7929925155296614,9.700402806708793,0.004535155165391158,-0.9452870327806853,-208.43543347632166
2.22,46692.0255,0.7975071958841882,10.751328668904504,0.0045146803545267344,1.0509258621957116,232.77968309361697
2.23,14920.977894736843,0.8020015854720274,9.610523414152617,0.004494389587839209,-1.1408052547518874,-253.8287419138398
2.24,15385.349545454546,0.8064758658669485,9.641171007384598,0.0044742803949211485,0.030647593231980963,6.8497256601910115
2.25,16493.952272727274,0.8109302162163288,9.710749063774907,0.004454350349380243,0.06957805639030923,15.620247832546443
2.26,44624.63733333333,0.8153648132841944,10.706041392064789,0.004434597067865642,0.9952923282898816,224.43805221945738
2.27,10780.8735,0.8197798314933114,9.285528870864862,0.004415018209116939,-1.4205125211999263,-321.7455634195555
2.28,15763.836923076924,0.8241754429663494,9.665473793366493,0.004395611473038019,0.3799449225016307,86.43733069497893
2.29,25338.003125,0.8285518175661483,10.140060647494535,0.004376374599798893,0.4745868541280416,108.44292308749122
2.3,15291.824499999999,0.8329091229351039,9.63507361816138,0.004357305368955622,-0.5049870293331544,-115.89433986679524
2.31,14852.496249999998,0.8372475245337022,9.605923227747118,0.004338401598598329,-0.02915039041426226,-6.719154451648806
2.32,14651.535,0.8415671856782185,9.592300387113362,0.004319661144516318,-0.013622840633756184,-3.1536827028782053
2.33,16842.009166666667,0.8458682675776092,9.731631589864024,0.004301081899390713,0.1393312027506628,32.39445469996754
2.34,16269.96263157895,0.85015092936961,9.697075903442096,0.004282661792000764,-0.0345556864219283,-8.06874044699772
2.35,10865.943571428574,0.8544153281560676,9.293388733966065,0.004264398786457568,-0.4036871694760311,-94.66449778524903
2.36,13278.735,0.8586616190375187,9.493919162469185,0.00424629088145112,0.20053042850311975,47.224844953295054
2.37,36807.25,0.8628899551470398,10.513450115622495,0.004228336109521114,1.0195309531533105,241.1187111775698
2.38,18235.12769230769,0.8671004876833833,9.811105105812597,0.004210532536343514,-0.702345009809898,-166.80669339271375
2.39,17929.94,0.8712933659434193,9.794227220246675,0.004192878260036004,-0.016877885565921957,-4.025369810230796
2.4,29077.36153846154,0.8754687373538999,10.277715196391576,0.004175371410480522,0.48348797614490024,115.79520205826627
2.41,21420.178571428572,0.8796267475025636,9.972088680634991,0.004158010148663793,-0.3056265157565843,-73.50307113964105
2.42,7425.755,0.883767540168595,8.912709642003167,0.004140792666031401,-1.0593790386318247,-255.83967227394405
2.43,9343.494,0.8878912573524571,9.142435551204454,0.004123717183862063,0.22972590920128688,55.70845403761111
2.44,16369.355000000001,0.8919980393051105,9.703166268245006,0.004106781952653349,0.5607307170405527,136.53773769953148
2.45,21204.52625,0.8960880245566357,9.96196994023021,0.004089985251525263,0.2588036719852038,63.27740959180455
2.46,47953.962857142855,0.9001613499442714,10.777996722509613,0.004073325387635718,0.816026782279403,200.3342980544576
2.47,6658.3125,0.9042181506398859,8.803621353050332,0.0040568006956144265,-1.9743753694592812,-486.68286110127735
2.48,14865.2825,0.9082585601768908,9.606783739624305,0.004040409537004908,0.8031623865739732,198.78242025172153
2.49,27369.841999999997,0.9122827104766164,10.217197029274182,0.004024150299725582,0.6104132896498768,151.68749777847577
2.5,9217.725,0.9162907318741551,9.128883539899881,0.004008021397538752,-1.0883134893743005,-271.5338521003437
2.51,33681.345,0.9202827531436925,10.42469940223823,0.003992021269537349,1.2958158623383493,324.6014424388391
2.52,42987.5275,0.9242589015233319,10.668665294461166,0.003976148379639444,0.24396589222293485,61.35734105704014
2.53,10251.1,0.9282193027394288,9.23514029588166,0.003960401216096865,-1.4335249985795055,-361.96458903027565
2.54,24455.58777777778,0.9321640810304452,10.104614007760382,0.003944778291016471,0.8694737118787224,220.41130013790476
2.55,6301.335555555556,0.9360933591703348,8.748516882857622,0.003929278139889525,-1.3560971249027602,-345.1262742476378
2.56,12645.604,0.9400072584914712,9.445064923878691,0.003913899321136394,0.6965480410210692,177.9677972960295
2.57,10371.958999999999,0.9439058989071284,9.246861193700491,0.0038986404156572396,-0.19820373017820003,-50.83919239696962
2.58,22519.46888888889,0.9477893989335261,10.022135498000782,0.0038835000263977015,0.7752743043002912,199.63288245923573
2.59,14666.654999999999,0.9516578757114463,9.593331828777426,0.003868476777920238,-0.4288036692233561,-110.84561025952148
2.6,19816.545,0.9555114450274363,9.89427247381885,0.003853569315990013,0.3009406450414236,78.0940007469697
2.61,13958.256666666666,0.959350221334602,9.54382648790686,0.00383877630716567,-0.35044598591198906,-91.29106722312196
2.62,5211.04125,0.9631743177730056,8.558534970824919,0.0038240964384035347,-0.9852915170819418,-257.65341772951643
2.63,4961.455,0.9669838461896731,8.509454323475413,0.003809528416667596,-0.04908064734950557,-12.883654348072593
2.64,11112.378,0.9707789171582248,9.315814901134223,0.003795070968551695,0.8063605776588094,212.47575719685136
2.65,16879.92375,0.9745596399981308,9.73388025095965,0.0037807228399059367,0.41806534982542765,110.5781533130921
2.66,10911.23,0.9783261227936078,9.29754781307732,0.0037664827954769775,-0.43633243788232967,-115.84612530456911
2.67,12474.735714285713,0.9820784724121582,9.431460735167711,0.0037523496185504213,0.1339129220903903,35.687751863090654
2.68,5260.62,0.9858167945227654,8.568004169507981,0.003738322110607206,-0.86345656565973,-230.9743623241393
2.69,15335.085000000001,0.9895411936137477,9.637898619408764,0.003724399090982322,1.069894449900783,287.2663277389521
2.7,12733.336666666668,0.9932517730102834,9.451978767706628,0.0037105793965357403,-0.18591985170213654,-50.1053425445402
2.71,9758.1625,0.9969486348916096,9.185859393239788,0.003696861881326119,-0.26611937446683953,-71.98520880941827
2.72,20074.3,1.000631880307906,9.907195668966668,0.003683245416296388,0.7213362757268804,195.84257745502208
2.73,12791.61125,1.0043016091968684,9.456544863964448,0.0036697288889624424,-0.4506508050022209,-122.8022065492787
2.74,7845.093333333334,1.007957920399979,8.967643562270784,0.003656311203110496,-0.4889013016936641,-133.7143570486413
2.75,10384.68,1.0116009116784799,9.248086922161894,0.0036429912785009844,0.2804433598911107,76.98161715240431
2.76,10367.310000000001,1.0152306797290584,9.24641286545152,0.0036297680505785745,-0.0016740567103745718,-0.4612021173385258
2.77,16609.52,1.0188473201992472,9.717731303935714,0.0036166404701887256,0.47131843848419486,130.3194061917911
2.78,1655.56,1.0224509277025455,7.411894599157486,0.003603607503298356,-2.305836704778229,-639.8689931319416
2.79,8693.66,1.0260415958332743,9.070349303353611,0.0035906681307287247,1.6584547041961253,461.8791388720022
2.8,19002.245,1.0296194171811581,9.85231240906322,0.0035778213478838694,0.7819631057096093,218.55845490220116
2.81,6940.9766666666665,1.0331844833456545,8.845197773666547,0.0035650661644963666,-1.0071146353966736,-282.4953560262878
2.82,7986.656666666667,1.0367368849500223,8.98552751147368,0.003552401604367761,0.14032973780713398,39.50277965041883
2.83,12797.88,1.0402767116551463,9.457034811190374,0.003539826705124094,0.47150729971669314,133.20067308214846
2.84,9467.07,1.0438040521731147,9.155574740207395,0.003527340517968325,-0.3014600709829782,-85.46384151100132
2.85,12244.43,1.0473189942805592,9.412826418690715,0.0035149421074445186,0.2572516784833194,73.18802717645613
2.86,16632.555,1.0508216248317612,9.719117198389473,0.003502630551202035,0.30629077969875773,87.44592820206078
2.87,18566.836666666666,1.0543120297715298,9.829132293399244,0.0034904049397685988,0.11001509500977136,31.51929272053602
2.88,12988.6,1.0577902941478545,9.471827328644778,0.0034782643763247023,-0.3573049647544657,-102.72507380017241
2.89,15123.256666666668,1.0612565021243408,9.623989014547913,0.003466207976486224,0.15216168590313472,43.89860243105913
2.9,17686.1,1.0647107369924282,9.78053429930945,0.0034542348680874913,0.1565452847615365,45.319814876459475
2.91,4103.97,1.0681530811834012,8.319710076882368,0.0034423441909730013,-1.4608242224270818,-424.36901756014413
2.92,15757.61,1.0715836162801904,9.665078702165692,0.0034305350967891446,1.3453686252833243,392.1745696589842
2.93,10299.650000000001,1.075002423028976,9.23986519305785,0.0034188067487856966,-0.4252135091078415,-124.37483027049431
2.94,9905.8,1.0784095813505903,9.200875723160397,0.003407158321614201,-0.03898946989745333,-11.44339834463031
2.95,2417.55,1.0818051703517284,7.790509909636837,0.003395589001138122,-1.4103658135235602,-415.3523329975561
2.96,26845.68,1.085189268335969,10.197860193137457,0.0033840979842405527,2.4073502835006195,711.3713298821248
2.97,14052.55,1.0885619528146082,9.55055915295565,0.003372684478639254,-0.6473010401818069,-191.9245764854255
2.99,10875.135,1.095273387402595,9.294234269672938,0.006711434587986842,-0.2563248832827121,-38.19226425025758
3.0,15035.710000000001,1.0986122886681098,9.618183317453644,0.0033389012655147265,0.3239490477807063,97.02264967417842
3.03,3714.71,1.1085626195212777,8.220055892193699,0.009950330853167877,-1.3981274252599452,-140.51064692133576
3.04,12656.32,1.1118575154181303,9.445911974137852,0.003294895896852612,1.225856081944153,372.04698428109043
3.05,2068.26,1.1151415906193203,7.634462953064043,0.0032840752011900065,-1.811449021073809,-551.5857311724831
3.12,19043.8,1.1378330018213911,9.854496868263883,0.022691411202070855,2.2200339151998403,97.83586818069898
3.17,3018.56,1.1537315878891892,8.012535175461489,0.015898586067798037,-1.8419616928023945,-115.856950105344
3.25,16700.94,1.1786549963416462,9.723220284245919,0.024923408452456997,1.7106851087844301,68.63768701811681
